111045,2,FRM_C,20006,Y,111047,06/27/2013,11/12/2013,A,3,[0:1],8
111047,2,,20008,,,,,,,[],8
111109,2,,20070,,,,,,,[],8
111120,2,,20081,,,,,,,[],8
111798,2,,20759,,,,,,,[],8
111804,2,,20765,,,,,,,[],8
112034,2,,20995,,,,,,,[],8
112768,2,,21725,,,,,,,[],8
112779,2,,21736,,,,,,,[],8
113029,2,,21986,,,,,,,[],8
